strategy,game_number,target_word,tier,won,attempts,total_reward,guess_1,feedback_1,hamming_1,levenshtein_1,guess_2,feedback_2,hamming_2,levenshtein_2,guess_3,feedback_3,hamming_3,levenshtein_3,guess_4,feedback_4,hamming_4,levenshtein_4,guess_5,feedback_5,hamming_5,levenshtein_5,guess_6,feedback_6,hamming_6,levenshtein_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
css_voi_alternating,18,GRANT,1,True,3,10.2,RANTS,YYYY-,5,2,TRAIN,YGG-Y,3,3,GRANT,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,7,99.87564398649849,7,2,71.42857142857143,2,1,50.0,,,,,,,,,
css_voi_alternating,19,MEALS,1,True,2,10.9,DARES,-Y-YG,4,4,MEALS,GGGGG,0,0,,,,,,,,,,,,,,,,,5629,31,99.44928051163618,31,1,96.7741935483871,,,,,,,,,,,,
css_voi_alternating,20,CREAM,1,True,3,10.2,RACES,YYYY-,5,5,CRATE,GGY-Y,3,3,CREAM,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,13,99.76905311778292,13,1,92.3076923076923,1,1,0.0,,,,,,,,,
css_voi_alternating,21,AWAKE,1,True,2,10.6,WARES,YY-Y-,5,3,AWAKE,GGGGG,0,0,,,,,,,,,,,,,,,,,5629,5,99.91117427607034,5,1,80.0,,,,,,,,,,,,
css_voi_alternating,22,OCCUR,1,True,4,7.5,ARIES,-Y---,5,5,CORNY,YYY--,5,5,DÉCOR,--GYG,3.0,3.0,OCCUR,GGGGG,0.0,0.0,,,,,,,,,5629,108,98.08136436311956,108,2,98.14814814814815,2,1,50.0,1,1,0.0,,,,,,
css_voi_alternating,23,YEARS,1,True,4,9.0,STEIN,Y-Y--,5,5,MARES,-YYYG,4,3,GEARS,-GGGG,1.0,1.0,YEARS,GGGGG,0.0,0.0,,,,,,,,,5629,284,94.95469888079587,284,10,96.47887323943662,10,7,30.0,7,1,85.71428571428571,,,,,,
css_voi_alternating,24,GRADE,1,True,4,8.4,RENTS,YY---,5,5,CARED,-YYYY,5,4,DRAKE,YGG-G,2.0,2.0,GRADE,GGGGG,0.0,0.0,,,,,,,,,5629,294,94.77704743293658,294,7,97.61904761904762,7,1,85.71428571428571,1,1,0.0,,,,,,
css_voi_alternating,25,CHILL,1,True,6,5.2,LEARN,Y----,5,5,BOILS,--GG-,3,3,QUILT,--GG-,3.0,3.0,CHILI,GGGG-,1.0,1.0,CHILD,GGGG-,1.0,1.0,CHILL,GGGGG,0.0,0.0,5629,221,96.07390300230946,221,8,96.38009049773756,8,3,62.5,3,2,33.33333333333333,2,1,50.0,1,1,0.0
css_voi_alternating,26,FLOOD,1,True,4,6.7,TRIES,-----,5,5,LANDO,Y--YY,5,4,GODLY,-YYY-,5.0,5.0,FLOOD,GGGGG,0.0,0.0,,,,,,,,,5629,552,90.19364007816664,552,13,97.64492753623189,13,3,76.92307692307693,3,1,66.66666666666666,,,,,,
css_voi_alternating,27,APPLY,1,True,4,7.4,EARNS,-Y---,5,5,ALCOA,GY---,4,4,ADULT,G--G-,3.0,3.0,APPLY,GGGGG,0.0,0.0,,,,,,,,,5629,211,96.25155445016877,211,7,96.6824644549763,7,2,71.42857142857143,2,1,50.0,,,,,,
css_voi_alternating,28,SMILE,1,True,5,6.6,TONES,---YY,5,5,SPARE,G---G,3,3,SUEDE,G---G,3.0,3.0,SLICE,GYG-G,2.0,2.0,SMILE,GGGGG,0.0,0.0,,,,,5629,122,97.83265233611654,122,12,90.1639344262295,12,3,75.0,3,1,66.66666666666666,1,1,0.0,,,
css_voi_alternating,29,KNOCK,1,True,4,6.3,LAINE,---Y-,5,5,HUNTS,--Y--,5,5,BORON,-Y--Y,5.0,5.0,KNOCK,GGGGG,0.0,0.0,,,,,,,,,5629,103,98.1701900870492,103,15,85.43689320388349,15,2,86.66666666666667,2,1,50.0,,,,,,
css_voi_alternating,30,SLEEP,1,True,4,10.2,HARES,---GY,4,4,STEEP,G-GGG,1,1,SWEEP,G-GGG,1.0,1.0,SLEEP,GGGGG,0.0,0.0,,,,,,,,,5629,39,99.30715935334872,39,2,94.87179487179486,2,1,50.0,1,1,0.0,,,,,,
css_voi_alternating,31,BRICK,1,True,4,7.3,LATER,----Y,5,5,DORIS,--YY-,5,4,CRIMP,YGG--,3.0,3.0,BRICK,GGGGG,0.0,0.0,,,,,,,,,5629,256,95.45212293480192,256,19,92.578125,19,2,89.47368421052632,2,1,50.0,,,,,,
css_voi_alternating,32,WROTE,1,True,4,8.0,REAMS,YY---,5,5,TRIED,YG-Y-,4,4,BRETT,-GYG-,3.0,3.0,WROTE,GGGGG,0.0,0.0,,,,,,,,,5629,246,95.62977438266121,246,8,96.7479674796748,8,1,87.5,1,1,0.0,,,,,,
css_voi_alternating,33,RATED,1,True,3,9.8,LIARS,--YY-,5,5,TAMER,YG-GY,3,3,RATED,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,262,95.34553206608634,262,1,99.61832061068702,1,1,0.0,,,,,,,,,
css_voi_alternating,34,ALERT,1,True,3,9.4,HATES,-YYY-,5,4,GRATE,-YYYY,5,5,ALERT,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,41,99.27162906377687,41,3,92.6829268292683,3,1,66.66666666666666,,,,,,,,,
css_voi_alternating,35,CAGES,2,True,3,11.2,SAUER,YG-G-,3,3,CATES,GG-GG,1,1,CAGES,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,73,98.7031444306271,73,7,90.41095890410958,7,1,85.71428571428571,,,,,,,,,
css_voi_alternating,36,TEDDY,2,True,3,9.4,NEARS,-G---,4,4,LEYTE,-GYY-,4,4,TEDDY,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,113,97.9925386391899,113,1,99.11504424778761,1,1,0.0,,,,,,,,,
css_voi_alternating,37,COLES,2,True,5,8.2,REINS,-Y--G,4,4,SALES,--GGG,2,2,MULES,--GGG,2.0,2.0,POLES,-GGGG,1.0,1.0,COLES,GGGGG,0.0,0.0,,,,,5629,158,97.19310712382307,158,8,94.9367088607595,8,4,50.0,4,3,25.0,3,1,66.66666666666666,,,
css_voi_alternating,38,HWANG,2,True,5,7.4,STARE,--G--,4,4,ALAIN,--G-Y,4,4,CHANG,-YGGG,2.0,2.0,HUANG,G-GGG,1.0,1.0,HWANG,GGGGG,0.0,0.0,,,,,5629,87,98.4544324036241,87,9,89.65517241379311,9,2,77.77777777777779,2,1,50.0,1,1,0.0,,,
css_voi_alternating,39,WRATH,2,True,4,8.0,RAILS,YY---,5,4,ARENT,YG--Y,4,4,TRAMP,YGG--,3.0,3.0,WRATH,GGGGG,0.0,0.0,,,,,,,,,5629,210,96.2693195949547,210,5,97.61904761904762,5,1,80.0,1,1,0.0,,,,,,
css_voi_alternating,40,MACHO,2,True,5,6.2,RAKES,-G---,4,4,TANIA,-G---,4,4,BALMY,-G-Y-,4.0,4.0,MACHU,GGGG-,1.0,1.0,MACHO,GGGGG,0.0,0.0,,,,,5629,271,95.18564576301297,271,48,82.28782287822878,48,3,93.75,3,1,66.66666666666666,1,1,0.0,,,
css_voi_alternating,41,LOPEZ,2,True,4,7.5,RENTS,-Y---,5,5,OLDIE,YY--Y,5,4,VOGEL,-G-GY,3.0,3.0,LOPEZ,GGGGG,0.0,0.0,,,,,,,,,5629,356,93.67560845620892,356,9,97.47191011235955,9,2,77.77777777777779,2,1,50.0,,,,,,
css_voi_alternating,42,GOODY,2,True,3,8.2,LACES,-----,5,5,NITRO,----Y,5,5,GOODY,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,445,92.09451057026115,445,26,94.15730337078652,26,1,96.15384615384616,,,,,,,,,
css_voi_alternating,43,BROTH,2,True,3,9.3,RAISE,Y----,5,5,THORN,YYGY-,4,4,BROTH,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,156,97.22863741339492,156,2,98.71794871794873,2,1,50.0,,,,,,,,,
css_voi_alternating,44,VERDE,2,True,4,7.9,LAINE,----G,4,4,ROUSE,Y---G,4,4,METRE,-G-YG,3.0,3.0,VERDE,GGGGG,0.0,0.0,,,,,,,,,5629,165,97.06875111032154,165,17,89.6969696969697,17,3,82.35294117647058,3,1,66.66666666666666,,,,,,
css_voi_alternating,45,TAMED,2,True,5,8.3,RENAL,-Y-Y-,5,5,DATES,YGYG-,3,3,TAPED,GG-GG,1.0,1.0,TAXED,GG-GG,1.0,1.0,TAMED,GGGGG,0.0,0.0,,,,,5629,215,96.18049387102505,215,4,98.13953488372093,4,2,50.0,2,1,50.0,1,1,0.0,,,
css_voi_alternating,46,LEAFS,2,True,5,9.0,REINS,-G--G,3,3,LEEDS,GG--G,2,2,LEAPS,GGG-G,1.0,1.0,LEAKS,GGG-G,1.0,1.0,LEAFS,GGGGG,0.0,0.0,,,,,5629,96,98.29454610055072,96,5,94.79166666666666,5,2,60.0,2,1,50.0,1,1,0.0,,,
css_voi_alternating,47,YACHT,2,True,4,7.3,SNORE,-----,5,5,TALIA,YG---,4,4,PATCH,-GYYY,4.0,3.0,YACHT,GGGGG,0.0,0.0,,,,,,,,,5629,466,91.72144252975662,466,15,96.78111587982833,15,1,93.33333333333333,1,1,0.0,,,,,,
css_voi_alternating,48,MESSY,2,True,3,8.6,HAIRS,----Y,5,5,STONE,Y---Y,5,5,MESSY,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,186,96.69568306981702,186,5,97.31182795698925,5,1,80.0,,,,,,,,,
css_voi_alternating,49,RYDER,2,True,3,9.4,LIENS,--Y--,5,5,RATED,G--GY,3,3,RYDER,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,556,90.12257949902292,556,2,99.64028776978418,2,1,50.0,,,,,,,,,
css_voi_alternating,50,MOTIF,2,True,4,6.9,SEDAN,-----,5,5,COURT,-G--Y,4,4,TOOTH,YG---,4.0,4.0,MOTIF,GGGGG,0.0,0.0,,,,,,,,,5629,430,92.3609877420501,430,15,96.51162790697676,15,1,93.33333333333333,1,1,0.0,,,,,,
css_voi_alternating,51,RAVEN,2,True,6,4.4,SERIF,-YY--,5,5,TRACE,-YY-Y,5,3,ALGER,Y--GY,4.0,4.0,RAPED,GG-G-,2.0,2.0,RAMEN,GG-GG,1.0,1.0,RAVEN,GGGGG,0.0,0.0,5629,280,95.0257594599396,280,46,83.57142857142857,46,5,89.13043478260869,5,2,60.0,2,1,50.0,1,1,0.0
css_voi_alternating,52,REICH,2,True,3,9.8,LACES,--YY-,5,5,PRICE,-YGGY,3,3,REICH,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,88,98.43666725883816,88,1,98.86363636363636,1,1,0.0,,,,,,,,,
css_voi_alternating,53,ICONS,2,True,3,9.9,STARE,Y----,5,5,LIONS,-YGGG,2,2,ICONS,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,246,95.62977438266121,246,1,99.59349593495935,1,1,0.0,,,,,,,,,
css_voi_alternating,54,SILKY,2,True,3,8.6,DANES,----Y,5,5,HOIST,--YY-,5,5,SILKY,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,199,96.46473618759993,199,7,96.4824120603015,7,1,85.71428571428571,,,,,,,,,
css_voi_alternating,55,CARVE,2,True,2,11.7,CARES,GGGY-,2,2,CARVE,GGGGG,0,0,,,,,,,,,,,,,,,,,5629,4,99.92893942085628,4,1,75.0,,,,,,,,,,,,
css_voi_alternating,56,LAGER,2,True,3,8.8,DORIS,--Y--,5,5,TRACE,-YY-Y,5,4,LAGER,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,341,93.94208562799787,341,47,86.21700879765396,47,1,97.87234042553192,,,,,,,,,
css_voi_alternating,57,JERKS,2,True,4,8.5,SABRE,Y--YY,5,5,RITES,Y--YG,4,4,HERDS,-GG-G,2.0,2.0,JERKS,GGGGG,0.0,0.0,,,,,,,,,5629,76,98.64984899626931,76,15,80.26315789473685,15,5,66.66666666666666,5,1,80.0,,,,,,
css_voi_alternating,58,LOTUS,2,True,3,9.8,TALES,Y-Y-G,4,4,SLITS,-Y-YG,4,3,LOTUS,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,9,99.84011369692662,9,1,88.88888888888889,1,1,0.0,,,,,,,,,
css_voi_alternating,59,LACEY,2,True,4,9.0,TIRES,---G-,4,4,LADEN,GG-G-,2,2,LAPEL,GG-G-,2.0,2.0,LACEY,GGGGG,0.0,0.0,,,,,,,,,5629,183,96.74897850417481,183,3,98.36065573770492,3,1,66.66666666666666,1,1,0.0,,,,,,
css_voi_alternating,60,TUDOR,2,True,4,9.3,TIRES,G-Y--,4,4,TROUT,GYYY-,4,4,TUMOR,GG-GG,1.0,1.0,TUDOR,GGGGG,0.0,0.0,,,,,,,,,5629,25,99.55587138035175,25,2,92.0,2,1,50.0,1,1,0.0,,,,,,
css_voi_alternating,61,QUOTA,2,True,5,5.3,BALES,-Y---,5,5,ARIAN,Y----,5,5,MOCHA,-Y--G,4.0,4.0,OUTTA,YG-GG,2.0,2.0,QUOTA,GGGGG,0.0,0.0,,,,,5629,346,93.85325990406822,346,27,92.1965317919075,27,2,92.5925925925926,2,1,50.0,1,1,0.0,,,
css_voi_alternating,62,MOURN,2,True,3,9.9,ROSIE,YG---,4,4,HORAN,-GY-G,3,3,MOURN,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,68,98.79197015455676,68,1,98.52941176470588,1,1,0.0,,,,,,,,,
css_voi_alternating,63,PROMO,2,True,3,9.2,CARNE,--Y--,5,5,TROIS,-GG--,3,3,PROMO,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,196,96.51803162195772,196,20,89.79591836734694,20,1,95.0,,,,,,,,,
css_voi_alternating,64,CASTE,2,True,3,11.0,LAINE,-G--G,3,3,CARTE,GG-GG,1,1,CASTE,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,48,99.14727305027536,48,1,97.91666666666666,1,1,0.0,,,,,,,,,
css_voi_alternating,65,CAPRI,2,True,4,8.9,SANDI,-G--G,3,3,MARTI,-GY-G,3,3,RABBI,YG--G,3.0,3.0,CAPRI,GGGGG,0.0,0.0,,,,,,,,,5629,13,99.76905311778292,13,2,84.61538461538461,2,1,50.0,1,1,0.0,,,,,,
css_voi_alternating,66,ALIAS,2,True,3,9.9,MARES,-Y--G,4,4,SLATS,-GY-G,3,3,ALIAS,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,80,98.5787884171256,80,2,97.5,2,1,50.0,,,,,,,,,
css_voi_alternating,67,PADDY,2,True,4,9.0,PALES,GG---,3,3,PATNA,GG---,3,3,PAPPY,GG--G,2.0,2.0,PADDY,GGGGG,0.0,0.0,,,,,,,,,5629,22,99.60916681470954,22,3,86.36363636363636,3,2,33.33333333333333,2,1,50.0,,,,,,
css_voi_alternating,68,BLOBS,3,True,5,7.9,ROLES,-YY-G,4,4,GLOSS,-GG-G,2,2,PLOWS,-GG-G,2.0,2.0,CLOTS,-GG-G,2.0,2.0,BLOBS,GGGGG,0.0,0.0,,,,,5629,19,99.66246224906733,19,8,57.89473684210527,8,3,62.5,3,1,66.66666666666666,1,1,0.0,,,
css_voi_alternating,69,DILLY,3,True,5,7.2,SNORE,-----,5,5,TALIA,--GY-,4,4,WILLY,-GGGG,1.0,1.0,LILLY,-GGGG,1.0,1.0,DILLY,GGGGG,0.0,0.0,,,,,5629,466,91.72144252975662,466,11,97.63948497854076,11,7,36.36363636363637,7,6,14.285714285714285,6,1,83.33333333333334,,,
css_voi_alternating,70,GUTSY,3,True,4,7.699999999999999,TROIS,Y---Y,5,5,STALE,YY---,5,5,BUSTY,-GYYG,3.0,3.0,GUTSY,GGGGG,0.0,0.0,,,,,,,,,5629,105,98.13465979747735,105,5,95.23809523809523,5,1,80.0,1,1,0.0,,,,,,
css_voi_alternating,71,TABOR,3,True,4,8.9,LIARS,--YY-,5,5,TAMER,GG--G,2,2,TATAR,GG--G,2.0,2.0,TABOR,GGGGG,0.0,0.0,,,,,,,,,5629,262,95.34553206608634,262,2,99.23664122137404,2,1,50.0,1,1,0.0,,,,,,
css_voi_alternating,72,INLAY,3,True,4,7.5,REINS,--YY-,5,5,LINDA,YYY-Y,5,3,ALAIN,YY-YY,5.0,4.0,INLAY,GGGGG,0.0,0.0,,,,,,,,,5629,121,97.85041748090248,121,8,93.38842975206612,8,1,87.5,1,1,0.0,,,,,,
css_voi_alternating,73,AHHHH,3,True,4,6.7,CASED,-Y---,5,5,ARIAN,G----,4,4,ALOFT,G----,4.0,4.0,AHHHH,GGGGG,0.0,0.0,,,,,,,,,5629,380,93.2492449813466,380,19,95.0,19,2,89.47368421052632,2,1,50.0,,,,,,
css_voi_alternating,74,ROUEN,3,True,5,7.7,OAKES,Y--G-,4,4,ROWED,GG-G-,2,2,ROGER,GG-G-,2.0,2.0,ROLEX,GG-G-,2.0,2.0,ROUEN,GGGGG,0.0,0.0,,,,,5629,109,98.06359921833364,109,7,93.57798165137615,7,3,57.14285714285714,3,2,33.33333333333333,2,1,50.0,,,
css_voi_alternating,75,BUENA,3,True,4,7.8,LEAHY,-YY--,5,5,RATED,-Y-Y-,5,5,SIENA,--GGG,2.0,2.0,BUENA,GGGGG,0.0,0.0,,,,,,,,,5629,364,93.53348729792148,364,20,94.5054945054945,20,1,95.0,1,1,0.0,,,,,,
css_voi_alternating,76,MENON,3,True,5,7.2,DESAI,-G---,4,4,BERNE,-G-Y-,4,4,FELON,-G-GG,2.0,2.0,XENON,-GGGG,1.0,1.0,MENON,GGGGG,0.0,0.0,,,,,5629,184,96.73121335938887,184,15,91.84782608695652,15,3,80.0,3,1,66.66666666666666,1,1,0.0,,,
css_voi_alternating,77,TRASK,3,True,4,9.4,RATES,YYY-Y,5,4,START,YYGY-,4,4,TRASH,GGGG-,1.0,1.0,TRASK,GGGGG,0.0,0.0,,,,,,,,,5629,14,99.75128797299698,14,2,85.71428571428571,2,1,50.0,1,1,0.0,,,,,,
css_voi_alternating,78,CASIO,3,True,4,8.4,LEARN,--Y--,5,5,HASTA,-GG--,3,3,PASCO,-GGYG,2.0,2.0,CASIO,GGGGG,0.0,0.0,,,,,,,,,5629,334,94.06644164149938,334,11,96.7065868263473,11,1,90.9090909090909,1,1,0.0,,,,,,
css_voi_alternating,79,VOILA,3,True,4,8.2,LAUER,YY---,5,5,SLOAN,-YYY-,5,5,VOLTA,GGY-G,2.0,2.0,VOILA,GGGGG,0.0,0.0,,,,,,,,,5629,169,96.99769053117782,169,8,95.26627218934911,8,1,87.5,1,1,0.0,,,,,,
css_voi_alternating,80,AURAL,3,True,4,7.9,TRIES,-Y---,5,5,CARON,-YG--,4,4,AKRAM,G-GG-,2.0,2.0,AURAL,GGGGG,0.0,0.0,,,,,,,,,5629,265,95.29223663172854,265,10,96.22641509433963,10,1,90.0,1,1,0.0,,,,,,
css_voi_alternating,81,LEGER,3,True,3,9.9,SLATE,-Y--Y,5,4,LINER,G--GG,2,2,LEGER,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,125,97.77935690175875,125,6,95.19999999999999,6,1,83.33333333333334,,,,,,,,,
css_voi_alternating,82,DALLY,3,True,4,8.4,LACES,YG---,4,4,MALIA,-GG--,3,3,WALDO,-GGY-,3.0,3.0,DALLY,GGGGG,0.0,0.0,,,,,,,,,5629,69,98.77420500977084,69,13,81.15942028985508,13,1,92.3076923076923,1,1,0.0,,,,,,
css_voi_alternating,83,INIGO,3,True,3,9.4,LACES,-----,5,5,RINGO,-YYGG,3,2,INIGO,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,445,92.09451057026115,445,1,99.7752808988764,1,1,0.0,,,,,,,,,
css_voi_alternating,84,KRILL,3,True,5,5.4,SABRE,---Y-,5,5,TRYIN,-G-Y-,4,4,CRIMP,-GG--,3.0,3.0,GRIFF,-GG--,3.0,3.0,KRILL,GGGGG,0.0,0.0,,,,,5629,192,96.58909220110144,192,11,94.27083333333334,11,4,63.63636363636363,4,2,50.0,2,1,50.0,,,
css_voi_alternating,85,SNIDE,3,True,3,10.6,SENOR,GYY--,4,4,SHINE,G-GYG,2,2,SNIDE,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,21,99.62693195949547,21,2,90.47619047619048,2,1,50.0,,,,,,,,,
css_voi_alternating,86,LEWES,3,True,4,9.3,ELIAS,YY--G,4,4,HELLS,-GY-G,3,3,LEEDS,GGY-G,2.0,2.0,LEWES,GGGGG,0.0,0.0,,,,,,,,,5629,45,99.20056848463315,45,6,86.66666666666667,6,1,83.33333333333334,1,1,0.0,,,,,,
css_voi_alternating,87,TAMER,3,True,2,11.5,SAUER,-G-GG,2,2,TAMER,GGGGG,0,0,,,,,,,,,,,,,,,,,5629,45,99.20056848463315,45,1,97.77777777777777,,,,,,,,,,,,
css_voi_alternating,88,COTTA,3,True,3,10.2,CITES,G-G--,3,3,CATHY,GYG--,3,3,COTTA,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,4,99.92893942085628,4,1,75.0,1,1,0.0,,,,,,,,,
css_voi_alternating,89,CORBY,3,True,3,8.7,DANES,-----,5,5,CLOTH,G-Y--,4,4,CORBY,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,430,92.3609877420501,430,8,98.13953488372093,8,1,87.5,,,,,,,,,
css_voi_alternating,90,POLIS,3,True,4,9.1,CARES,----G,4,4,LIONS,YYY-G,4,4,SOLIS,-GGGG,1.0,1.0,POLIS,GGGGG,0.0,0.0,,,,,,,,,5629,257,95.434357790016,257,5,98.0544747081712,5,1,80.0,1,1,0.0,,,,,,
css_voi_alternating,91,ROXAS,3,True,3,9.8,TRANS,-YY-G,4,4,MARES,-YY-G,4,4,ROXAS,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,45,99.20056848463315,45,2,95.55555555555556,2,1,50.0,,,,,,,,,
css_voi_alternating,92,RANCE,3,True,3,9.3,NILES,Y--Y-,5,5,ATONE,Y--YG,4,4,RANCE,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,150,97.33522828211049,150,6,96.0,6,1,83.33333333333334,,,,,,,,,
css_voi_alternating,93,CARON,3,True,3,10.6,ROADS,YYY--,5,5,CAROL,GGGG-,1,1,CARON,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,55,99.02291703677385,55,1,98.18181818181819,1,1,0.0,,,,,,,,,
css_voi_alternating,94,SURYA,3,True,4,8.4,LASER,-YY-Y,5,5,TRAPS,-YY-Y,5,5,BURSA,-GGYG,2.0,2.0,SURYA,GGGGG,0.0,0.0,,,,,,,,,5629,73,98.7031444306271,73,4,94.52054794520548,4,1,75.0,1,1,0.0,,,,,,
css_voi_alternating,95,AGGIE,3,True,3,10.9,AIDES,GY-Y-,4,4,ANGIE,G-GGG,1,1,AGGIE,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,15,99.73352282821105,15,1,93.33333333333333,1,1,0.0,,,,,,,,,
css_voi_alternating,96,CAUSA,3,True,5,6.1,SENOR,Y----,5,5,TAILS,-G--Y,4,4,MASHA,-GY-G,3.0,3.0,FAFSA,-G-GG,2.0,2.0,CAUSA,GGGGG,0.0,0.0,,,,,5629,295,94.75928228815064,295,7,97.6271186440678,7,2,71.42857142857143,2,1,50.0,1,1,0.0,,,
css_voi_alternating,97,BAMBA,3,True,5,6.1,HOARE,--Y--,5,5,SANTA,-G--G,3,3,PALMA,-G-YG,3.0,3.0,MAZDA,YG--G,3.0,3.0,BAMBA,GGGGG,0.0,0.0,,,,,5629,522,90.72659442174454,522,28,94.6360153256705,28,5,82.14285714285714,5,1,80.0,1,1,0.0,,,
css_voi_alternating,98,MAYNE,3,True,6,6.4,TILES,---Y-,5,5,CRANE,--YGG,3,3,JAYNE,-GGGG,1.0,1.0,WAYNE,-GGGG,1.0,1.0,PAYNE,-GGGG,1.0,1.0,MAYNE,GGGGG,0.0,0.0,5629,397,92.94723751998579,397,5,98.74055415617129,5,4,20.0,4,3,25.0,3,2,33.33333333333333,2,1,50.0
css_voi_alternating,99,BOGGS,3,True,5,7.0,EINAR,-----,5,5,COLTS,-G--G,3,3,BOOMS,GG--G,2.0,2.0,BOGUS,GGG-G,1.0,1.0,BOGGS,GGGGG,0.0,0.0,,,,,5629,409,92.73405578255462,409,21,94.86552567237165,21,2,90.47619047619048,2,1,50.0,1,1,0.0,,,
css_voi_alternating,100,FINNS,3,True,6,5.4,SENOR,Y-G--,4,4,KUNIS,--GYG,3,3,MINDS,-GG-G,2.0,2.0,PINTS,-GG-G,2.0,2.0,WINGS,-GG-G,2.0,2.0,FINNS,GGGGG,0.0,0.0,5629,56,99.00515189198792,56,14,75.0,14,6,57.14285714285714,6,2,66.66666666666666,2,1,50.0,1,1,0.0
voi_css_alternating,1,PHOTO,1,True,4,7.7,DELTA,---G-,4,4,TINTS,---G-,4,4,FOOTY,-YGG-,3.0,3.0,PHOTO,GGGGG,0.0,0.0,,,,,,,,,5629,118,97.90371291526026,118,16,86.4406779661017,16,2,87.5,2,1,50.0,,,,,,
voi_css_alternating,2,PARTY,1,True,5,6.7,AILES,Y----,5,5,CARON,-GG--,3,3,MARTA,-GGG-,2.0,2.0,DARTH,-GGG-,2.0,2.0,PARTY,GGGGG,0.0,0.0,,,,,5629,459,91.84579854325813,459,30,93.4640522875817,30,4,86.66666666666667,4,1,75.0,1,1,0.0,,,
voi_css_alternating,3,TRICK,1,True,4,7.4,REALS,Y----,5,5,ORTON,-GY--,4,4,TRUTH,GG---,3.0,3.0,TRICK,GGGGG,0.0,0.0,,,,,,,,,5629,200,96.446971042814,200,12,94.0,12,2,83.33333333333334,2,1,50.0,,,,,,
voi_css_alternating,4,DIRTY,1,True,4,7.8,LEARN,---Y-,5,5,TROIS,YY-Y-,5,5,MIRTH,-GGG-,2.0,2.0,DIRTY,GGGGG,0.0,0.0,,,,,,,,,5629,255,95.46988807958785,255,7,97.25490196078431,7,1,85.71428571428571,1,1,0.0,,,,,,
voi_css_alternating,5,USUAL,1,True,3,9.0,SATIN,YY---,5,5,REALS,--YYY,5,4,USUAL,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,153,97.2819328477527,153,2,98.69281045751634,2,1,50.0,,,,,,,,,
voi_css_alternating,6,TRULY,1,True,3,9.7,REALS,Y--G-,4,4,DRILL,-G-G-,3,3,TRULY,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,14,99.75128797299698,14,1,92.85714285714286,1,1,0.0,,,,,,,,,
voi_css_alternating,7,SPENT,1,True,3,10.9,REINS,-Y-GY,4,4,SCENT,G-GGG,1,1,SPENT,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,10,99.82234855214071,10,2,80.0,2,1,50.0,,,,,,,,,
voi_css_alternating,8,PAUSE,1,True,4,8.7,TERMS,-Y--Y,5,5,SNAPE,Y-YYG,4,4,LAPSE,-GYGG,2.0,2.0,PAUSE,GGGGG,0.0,0.0,,,,,,,,,5629,149,97.35299342689643,149,2,98.65771812080537,2,1,50.0,1,1,0.0,,,,,,
voi_css_alternating,9,CRAZY,1,True,4,7.9,MAILS,-Y---,5,5,ARENT,YG---,4,4,GRADY,-GG-G,2.0,2.0,CRAZY,GGGGG,0.0,0.0,,,,,,,,,5629,386,93.14265411263102,386,18,95.33678756476684,18,1,94.44444444444444,1,1,0.0,,,,,,
voi_css_alternating,10,BASES,1,True,6,6.6,DEANS,-YY-G,4,4,CARES,-G-GG,2,2,GATES,-G-GG,2.0,2.0,SALES,YG-GG,2.0,2.0,VASES,-GGGG,1.0,1.0,BASES,GGGGG,0.0,0.0,5629,86,98.47219754841002,86,49,43.02325581395349,49,30,38.775510204081634,30,3,90.0,3,2,33.33333333333333,2,1,50.0
